ID,Name,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
0x17072,Lawderf,24,17366.08,,6,6,14,1,Credit-Builder Loan,33,12,15.53,4,Standard,133.38,26.49288912,19 Years and 5 Months,Yes,12.97454932,34.47573842,Low_spent_Large_value_payments,359.0670456
0x1707e,Alisony,26,13461.25,1276.770833,7,3,11,3,"Home Equity Loan, Home Equity Loan, and Student Loan",19,21,6.16,3,Standard,1361.06,24.06073799,19 Years and 7 Months,No,20.46242131,52.65381607,Low_spent_Small_value_payments,344.560846
0x1708a,Sarah McBrideq,18_,24675.86,2126.321667,4,4,9,1,Auto Loan,10,8,5.08,4,Good,370.2,31.49447979,29 Years and 4 Months,No,12.43680413,84.06869513,!@9#%8,406.1266674
0x17096,arbara Lewisq,44,19418.475,1359.20625,2,4,11,0,,1,-2_,1.61,4,Good,851.53,35.50634981,26 Years and 4 Months,No,0,134.1450367,Low_spent_Small_value_payments,291.7755883
0x170ba,Patrick Temple-Westw,47,22159.95,1739.6625,8,6,15,0,,17,17,11.29,7,Standard,271.3,30.29981808,21 Years and 9 Months,Yes,0,19.82638883,High_spent_Medium_value_payments,404.1398612
0x170c6,Lynchm,52,72740.96,6307.746667,5,4,16,4,"Debt Consolidation Loan, Auto Loan, Not Specified, and Home Equity Loan",20,20,13.01,3,_,724.81,36.723089,19 Years and 7 Months,Yes,152.7398937,336.1312419,High_spent_Small_value_payments,401.9035311
0x170d3,Sineadi,22,5524048,3963.8375,7,3,19,7_,"Not Specified, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Debt Consolidation Loan",13,8,13.2,5,Standard,1176.39,27.25313922,15 Years and 4 Months,Yes,263.0192075,__10000__,Low_spent_Large_value_payments,154.3952147
0x170de,Ayeshag,22,95529.28,8151.773333,8,6,3747,6,"Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Personal Loan, and Home Equity Loan",13,19,15.4,5,Standard,283.39,28.35541485,16 Years and 10 Months,Yes,330.8571098,303.7923087,!@9#%8,440.5279148
0x170f6,Anahix,47,135049.84,11162.15333,3,5,11,0,,9,8,8.07,4,Good,850.02,35.04411439,32 Years and 4 Months,No,71667,109.8541725,High_spent_Large_value_payments,1246.361161
0x17103,Steveq,44,38899.92,3459.66,3,2,1,4,"Personal Loan, Personal Loan, Credit-Builder Loan, and Not Specified",11,6,1.54,4,Good,1460.16,34.93238797,25 Years and 11 Months,No,104.0491108,191.3893367,Low_spent_Large_value_payments,320.5275526
0x1710f,Ritsukob,46,46390.56,3851.88,10,5,22,5,"Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",16,,29.72,10,_,3766.41,23.9225328,5 Years and 8 Months,NM,102.012922,95.89786067,High_spent_Large_value_payments,427.2772173
0x1711a,Goyb,29,7315.235,379.6029167,8,9,27,4,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Mortgage Loan",47,17,18.25,7,Bad,2399.88,38.8151418,NA,Yes,22.55559592,37.78948964,Low_spent_Medium_value_payments,257.6152061
0x17126,Dunmoreu,18,75857.6,6596.466667,6,5,31,9,"Not Specified, Mortgage Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Home Equity Loan, and Home Equity Loan",44,23,_,11,Bad,4673.3,40.0055538,4 Years and 0 Months,Yes,485.2370234,__10000__,Low_spent_Large_value_payments,
0x17132,Richardy,53,35532.88,2874.073333,8,6,11,2,"Debt Consolidation Loan, and Personal Loan",24,,9.21,2,Good,448.66,34.62538091,23 Years and 6 Months,No,31.82129944,111.9133086,High_spent_Small_value_payments,403.6727253
0x1713e,Ross Kerberc,40,116184.44,9454.036667,5,7,5,1,Payday Loan,19,,13.88,3,Good,804.9,29.45173645,15 Years and 10 Months,No,91.25049223,188.8455552,High_spent_Medium_value_payments,915.3076192
0x1714a,Giuseppej,34,10702.83,1108.9025,3,5,17,6,"Personal Loan, Personal Loan, Debt Consolidation Loan, Not Specified, Debt Consolidation Loan, and Student Loan",22,11,17.58,7,_,140.29,27.513527,14 Years and 3 Months,Yes,52.08856228,142.0562815,Low_spent_Small_value_payments,206.7454062
0x17162,Andreas Framkep,25,41754.92,3679.576667,6,9,23,5,"Personal Loan, Debt Consolidation Loan, Not Specified, Not Specified, and Debt Consolidation Loan",44,15,9.46,7,Bad,1479.37,25.28764166,NA,Yes,131.1994693,97.51493562,High_spent_Medium_value_payments,389.2432618
0x17192,Piersonr,35,57107.44,4629.953333,8,7,9,4,"Personal Loan, Debt Consolidation Loan, Auto Loan, and Auto Loan",10,13,17.42,10,Standard,2112.32_,25.66942627,8 Years and 11 Months,Yes,175.4294223,76.26772003,High_spent_Medium_value_payments,461.298191
0x1719e,Michael Ermans,32,7326.605,739.5504167,10,1132,29,4,"Payday Loan, Home Equity Loan, Payday Loan, and Student Loan",19,17,14.38,12,Standard,2576.28,22.42712174,6 Years and 7 Months,Yes,15.8194338,59.05528438,Low_spent_Medium_value_payments,279.0803235
0x171b6,Stanley Whitek,55,16620.755,1476.062917,3,3,5,2,"Mortgage Loan, and Mortgage Loan",2,11,9.91,5,_,9.55,23.36589037,21 Years and 1 Months,No,21.48577121,18.72625368,High_spent_Large_value_payments,347.3942668
0x171ce,Luke Jeffsi,4575,87078.93,,7,7,16,1,Student Loan,17,12,9.94,3,_,635.84,34.8445786,23 Years and 4 Months,Yes,39.06252886,437.5648655,Low_spent_Medium_value_payments,558.8303556
0x171da,Hamadat,44,38666.02_,3070.168333,3,6,6,1,Not Specified,21,17,3.59,3,Standard,1216,29.52875449,31 Years and 7 Months,No,23.63666285,__10000__,Low_spent_Small_value_payments,242.6125396
0x171f2,Freifeldd,24,17810.5,1200.208333,5,7,8,1,Student Loan,3,14,8.23,9,Good,1163.48,22.90327083,33 Years and 0 Months,No,14.20584915,32.54008576,Low_spent_Large_value_payments,343.2748984
0x17200,Sayantanix,33,33775.16,2800.004795,9,10,28,6,"Mortgage Loan, Auto Loan, Mortgage Loan, Personal Loan, Home Equity Loan, and Student Loan",42,22,15.01,8,_,2618.21,38.67740101,12 Years and 1 Months,Yes,320.6920108,261.0310159,Low_spent_Large_value_payments,183.4285116
0x1720a,Whitec,31,28562.06_,2610.171667,9,211,32,9,"Credit-Builder Loan, Home Equity Loan, Not Specified, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, and Credit-Builder Loan",52,19,21.99,13,Bad,3623.97,22.81393544,10 Years and 3 Months,Yes,200.7056498,71.55717104,High_spent_Small_value_payments,248.7543458
0x17216,Melissa Akinu,51,36850.65,3266.8875,6,3,19,3,"Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",17,16,4.77,0,Standard,420.06,39.71438725,26 Years and 3 Months,Yes,66180,45.94359658,High_spent_Medium_value_payments,478.2276318
0x17224,Siegp,20_,18120.72,1322.06,6,4,18,3,"Payday Loan, Payday Loan, and Auto Loan",4,11,17.3,9,_,2434.15,37.54137531,14 Years and 5 Months,Yes,29.48997522,87.15638417,Low_spent_Large_value_payments,285.5596406
0x1722e,Rhys Jonesp,22,89291.91,7740.9925,5,7,7,0,,30,17,16.22,5,Standard,1166.88,33.23688483,27 Years and 5 Months,Yes,0,152.0889175,High_spent_Large_value_payments,862.0103325
0x17246,Liv,44,15835.495_,1107.624583,4,4,5,3,"Auto Loan, Home Equity Loan, and Home Equity Loan",20,20,5.92,0,Good,16.42,25.64455752,28 Years and 0 Months,No,30.70756522,103.9223668,Low_spent_Medium_value_payments,256.1325263
0x1726a,Tom Polanseku,56,88363.86,7123.655,3,3,11,-100,"Auto Loan, and Not Specified",9,1,7.88,8,Good,1405.42,36.50388502,29 Years and 4 Months,No,127.4805283,195.4129029,High_spent_Medium_value_payments,639.4720687
0x17276,Zhangq,38,28771.76,2497.646667,7,7,31,8,"Personal Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, and Personal Loan",26,15,25.37,6,Bad,4044.13,36.90917138,2 Years and 3 Months,NM,106.7061223,129.7109522,Low_spent_Small_value_payments,303.3475922
0x1729a,Matthias Sobolewskie,24_,31707.73,2386.310833,8,7,7,2,"Payday Loan, and Personal Loan",27,20,8.51,8,Standard,526.48,25.03334197,20 Years and 7 Months,Yes,28.61210084,91.20737611,Low_spent_Large_value_payments,388.8116064
0x172b3,Hyunjoo Jiny,34,112812.24_,9417.02,0,5,2,0,,10,9,1.19,4,Good,506.96,39.28950935,29 Years and 10 Months,No,0,200.9530633,High_spent_Medium_value_payments,990.7489367
0x172ca,Karenv,32,17434.78,1214.898333,8,6,32,7,"Student Loan, Debt Consolidation Loan, Auto Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",38,20,24.56,13,Bad,2765.76,24.02721766,14 Years and 7 Months,Yes,73.31214663,,Low_spent_Large_value_payments,257.5296762
0x172e3,"SaPinto""m",42_,30984.66,2547.055,7,6,18,0,,23,15,6,7,Standard,473.86,30.39578935,27 Years and 0 Months,No,0,63.04516142,High_spent_Large_value_payments,431.6603386
0x172ee,Vlastelicac,39,67791.98,5474.331667,3,3,5,4,"Personal Loan, Payday Loan, Not Specified, and Credit-Builder Loan",29,12,11.29,1,Standard,957.88,33.93184702,21 Years and 10 Months,No,196.0844313,75.82145449,High_spent_Medium_value_payments,525.5272809
0x172fa,Sineade,32,50253,,3,4,18,1_,Mortgage Loan,15,19,12.84,0,Standard,1017.21,31.10031249,18 Years and 3 Months,Yes,27.96542834,532.1599174,Low_spent_Small_value_payments,165.5496543
0x17306,Cyrilf,34,32753.05_,2833.420833,2,7,6,-100,"Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",2,5,3.55,3,Good,1300.3,35.61080448,30 Years and 7 Months,No,79.18277054,78.19421592,Low_spent_Large_value_payments,395.9650969
0x17312,Tom Halsv,25,16618.17,1628.8475,6,9,17,2,"Student Loan, and Student Loan",30,16,9.95,11,Standard,1467.27,24.75353017,20 Years and 4 Months,Yes,71839,106.4986457,High_spent_Small_value_payments,295.2890038
0x1732a,Markf,39,18322.56_,1796.88,6,5,29,9,"Debt Consolidation Loan, Home Equity Loan, Credit-Builder Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",37,20,24.26,9,_,4763.02,29.9507182,14 Years and 5 Months,Yes,84.03643966,19.20532634,High_spent_Medium_value_payments,326.446234
0x17342,Tova Cohenf,45,60226.16,5127.846667,4,4,5,0,,10,12,7.76,3,Good,873.05,35.65467649,20 Years and 10 Months,No,0,131.0734797,High_spent_Medium_value_payments,631.711187
0x1735c,Geigerl,56,21989.265,1835.43875,5,5,1,0,,0,6,9.1,7,Good,128.7,37.31822304,NA,No,0,102.2494063,Low_spent_Small_value_payments,371.2944687
0x17366,Lucy Hornbyk,55,39244.26,3079.355,3,5,10,4_,"Mortgage Loan, Student Loan, Student Loan, and Personal Loan",19,8,4.54,9,Good,106.28,33.34978428,31 Years and 6 Months,No,70.28600713,243.7862812,Low_spent_Large_value_payments,263.8632116
0x17372,Jessicai,50,21905.095,1787.424583,0,4,6,1,Student Loan,5,3,2.73,3,Good,306.88,32.71440634,32 Years and 3 Months,No,17.20164104,62.63281221,Low_spent_Large_value_payments,368.9080051
0x1737e,Nanette Byrnesg,25,17337.8,1674.816667,9,5,16,6,"Not Specified, Not Specified, Payday Loan, Debt Consolidation Loan, Home Equity Loan, and Payday Loan",34,18,-1.04,11,_,1260.81,29.10179275,19 Years and 6 Months,Yes,79.63272261,84.70653049,Low_spent_Medium_value_payments,283.1424136
0x1738a,Marilyno,42,38643.04,3506.253333,2,3,10,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan",5,10,0.58,6,_,581.74,31.71673213,28 Years and 3 Months,No,82.85931789,71.40991302,High_spent_Medium_value_payments,446.3561024
0x173a2,Andrear,21,28549.94_,,6,5,21,6,"Credit-Builder Loan, Student Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, and Student Loan",60,15,9.64,11,Bad,1374.27,24.66080703,8 Years and 7 Months,Yes,139.0259139,282.0707748,Low_spent_Small_value_payments,90.61947792
0x173ae,Andrea Shalal-Esah,44,9844.975,824.4145833,8,7,19,0,,7,14,9.75,1,Standard,638.57,34.24350954,NA,No,0,31.34302257,High_spent_Medium_value_payments,301.0984358
0x173ba,Seetharamanx,45_,28475.19,2090.9325,5,4,19,4,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, and Credit-Builder Loan",8,21,11.96,6,Standard,147.14,37.43826396,NA,Yes,67.08218314,,!@9#%8,360.4430588
0x173c6,Nick Brownm,42,10542.045_,1082.50375,7,6,19,4,"Not Specified, Home Equity Loan, Debt Consolidation Loan, and Home Equity Loan",5,10,5.54,0,_,528.87,33.2016919,17 Years and 10 Months,No,25.94871238,80.37965746,Low_spent_Medium_value_payments,281.9220052
0x173d2,Ilainay,20,18796.03,1750.335833,6,8,31,7,"Mortgage Loan, Not Specified, Student Loan, Personal Loan, Personal Loan, Credit-Builder Loan, and Student Loan",59,19,26.03,10,_,3051.99,36.25687302,5 Years and 6 Months,Yes,68.97842241,29.38101894,High_spent_Large_value_payments,316.674142
0x173de,Willb,36,43960.19,3664.349167,4,6,3040,2,"Credit-Builder Loan, and Personal Loan",11,1,9.99,3,Good,1009.92_,37.47001208,30 Years and 10 Months,No,49.66141112,75.96751558,High_spent_Large_value_payments,480.80599
0x173f6,Lukey,52,18666.56,1323.546667,3,4,11,4,"Student Loan, Student Loan, Payday Loan, and Credit-Builder Loan",3,5,-3.33,2,Good,770.81,37.58522267,32 Years and 4 Months,No,58.88604405,133.3365054,Low_spent_Small_value_payments,230.1321172
0x17402,Davidm,28,44986.31,,2,6,5,3,"Payday Loan, Credit-Builder Loan, and Student Loan",8,11,_,2,Good,1428.41,38.12456495,NA,No,333.5753639,359.0669232,Low_spent_Large_value_payments,231.8764818
0x1740f,Herbert Lashx,28,16691.32,1201.145719,5,5,7,7,"Not Specified, Home Equity Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Personal Loan",20,11,7.66,6,_,1532.3,29.6816293,11 Years and 10 Months,Yes,160.0223197,__10000__,Low_spent_Large_value_payments,210.8737646
0x1744a,Anna Yukhananovr,22,21467.56,1923.963333,4,5,19,0,,19,,17.5,5,Standard,730.35,32.65251876,30 Years and 9 Months,Yes,0,218.5846927,Low_spent_Small_value_payments,263.8116407
0x17456,Phil Wahbay,32,74394.2,,9,5,24,5_,"Payday Loan, Credit-Builder Loan, Auto Loan, Payday Loan, and Personal Loan",36,17,23.6,16,Bad,2915.01,27.78417651,4 Years and 0 Months,Yes,270.5891143,127.8066918,High_spent_Medium_value_payments,490.9558606
0x17462,Jonathan Stempelv,53,16792.325,,1,4,5,3,"Mortgage Loan, Credit-Builder Loan, and Not Specified",5,2,3.33,5,Good,161.57,38.59399953,28 Years and 4 Months,No,29.14796236,54.79577965,Low_spent_Medium_value_payments,325.2922997
0x1746e,Koh Guid,15,109370.55,9036.2125,4,6,5,1,Home Equity Loan,13,12,9.43,5,_,1387.19,32.27023944,16 Years and 5 Months,Yes,86.8235855,796.4906803,Low_spent_Medium_value_payments,300.3069842
0x1747a,Dayg,41,57813.39,,4,4,5,5,"Credit-Builder Loan, Personal Loan, Payday Loan, Mortgage Loan, and Debt Consolidation Loan",12,11,12.96,,Standard,288.32,39.65839461,NA,Yes,216.7954241,248.3199522,Low_spent_Medium_value_payments,293.0628737
0x17487,Langic,35,44871.86,3325.063353,3,3,7,-100,"Credit-Builder Loan, and Mortgage Loan",13,9,14.66,4,Good,48.42,35.99246383,20 Years and 7 Months,NM,375.7232519,179.7919185,Low_spent_Large_value_payments,400.3753099
0x17492,Mikolajczakj,29,81126.78_,6885.565,0,3,1,2_,"Auto Loan, and Personal Loan",9,,6.22,5,Good,316.07,32.71173468,29 Years and 9 Months,No,127.9998195,301.5743013,Low_spent_Large_value_payments,528.9823792
0x174b6,Deyj,35,132082.17,11174.8475,3,4,12,3,"Auto Loan, Home Equity Loan, and Not Specified",6,7,3.59,7,Good,1191.15,33.36768296,19 Years and 1 Months,No,207.0562942,158.1140162,High_spent_Medium_value_payments,1002.31444
0x174c3,Anjuli Daviesa,-500,23956.27_,1773.355833,3,7,12,3,"Debt Consolidation Loan, Payday Loan, and Student Loan",14,13,10.52,11,_,893.87,39.43530873,14 Years and 10 Months,Yes,46.97565397,__10000__,!@9#%8,184.2369759
0x174ce,Moonj,44,17535.57,1628.2975,4,6,29,2,"Student Loan, and Auto Loan",28,15,12.55,11,_,2476.35,36.63002648,15 Years and 1 Months,Yes,28.67883683,91.27340391,Low_spent_Small_value_payments,332.8775093
0x174da,Julien Toyerd,34,53177.82,4453.485,9,5,27,6,"Not Specified, Student Loan, Mortgage Loan, Debt Consolidation Loan, Not Specified, and Home Equity Loan",46,17,1.37,9,Bad,2484.62,25.91419023,9 Years and 10 Months,Yes,243.35393,__10000__,High_spent_Medium_value_payments,266.0970052
0x174e6,Ryann,22,71846.32,,7,10,26,4,"Student Loan, Home Equity Loan, Payday Loan, and Credit-Builder Loan",32,18,9.05,12,Standard,1485.6,29.22192287,6 Years and 9 Months,Yes,745.7906208,52.96867349,High_spent_Large_value_payments,534.465317
0x174f2,Shalal-Esag,23,33121.69,3009.140833,3,4,1,1,Payday Loan,11,8,10.51,9,_,1343.7,24.39610577,19 Years and 7 Months,No,14.48241282,312.5299456,Low_spent_Small_value_payments,263.901725
0x174fe,Riet,24,31115.76,2522.98,6,6,12,3,"Payday Loan, Mortgage Loan, and Mortgage Loan",30,12,10.12,7,Standard,955.8,39.20775026,30 Years and 3 Months,No,46.58934409,128.3877597,Low_spent_Small_value_payments,367.3208962
0x1750a,Jessica Toonkelf,35,32434.64,2601.886667,7,5,33,2,"Payday Loan, and Student Loan",18,13,11.78,11,_,2620.89,25.8301766,10 Years and 3 Months,Yes,52.36291216,34.41229231,!@9#%8,413.4134622
0x17516,Griswoldg,53,43044.01,3679.000833,5,2,8,0,,9,1,4.47,5,Good,1154.92,24.69114853,31 Years and 4 Months,No,0,86.69258938,High_spent_Medium_value_payments,531.207494
0x1753a,Stephen Jewkesr,-500,38436.68,2965.056667,2,5,5,1,Not Specified,12,9,4.6,2,Good,22.61,39.3023619,28 Years and 5 Months,No,28.48255057,63.41115471,High_spent_Medium_value_payments,454.6119614
0x17552,Michelle Martinp,22,67863.92,5832.326667,10,8,15,7,"Credit-Builder Loan, Credit-Builder Loan, Student Loan, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",56,17,19.66,6,Bad,3011.85,30.57078036,10 Years and 3 Months,NM,343.7889512,59.98845445,High_spent_Large_value_payments,419.455261
0x1756a,Hepherm,38,34982.69,2851.224167,5,7,18,2,"Credit-Builder Loan, and Debt Consolidation Loan",9,20,0.98,3,_,1496.77,34.68708763,30 Years and 9 Months,No,44.39325122,108.4378654,High_spent_Small_value_payments,392.2913001
0x17576,Andjarsari Paramadithaf,24,34106.58,3126.215,8,9,26,5,"Home Equity Loan, Credit-Builder Loan, Auto Loan, Auto Loan, and Payday Loan",20,19,18.12,9,Standard,1672.04,26.05227293,20 Years and 1 Months,Yes,110.8916278,127.5759143,High_spent_Medium_value_payments,324.1539579
0x17582,Janr,49,32710.62,,7,3,14,1,Debt Consolidation Loan,13,15,18.35,4,Standard,432.67,25.40142793,22 Years and 1 Months,Yes,312.6349917,48.64637194,High_spent_Medium_value_payments,464.6135895
0x175a6,radenp,30,92114.68,7811.223333,3,4,8,1,Home Equity Loan,24,,14.87,11,Standard,820.52,32.64839009,21 Years and 5 Months,Yes,54.21966434,362.4854336,Low_spent_Medium_value_payments,644.4172354
0x175be,Krudyc,16,57889.44,4592.12,10,10,22,6,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",32,25,7.78,10,Bad,1253.64,26.08564844,15 Years and 11 Months,Yes,228.5285219,137.4738213,High_spent_Medium_value_payments,343.2096567
0x175d6,Gellern,33,48494.55,4155.2125,9,9,25,8,"Student Loan, Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Auto Loan",26,22,_,7,Bad,1891.02,38.11279133,8 Years and 9 Months,Yes,311.4000094,126.2862199,High_spent_Medium_value_payments,227.8350207
0x175e2,Matthewx,3085,53770.11,,8,8,17,5,"Debt Consolidation Loan, Payday Loan, Home Equity Loan, Personal Loan, and Student Loan",40,15,18.75,17,Standard,2028.19,38.31906562,18 Years and 0 Months,Yes,204.4701377,83.12554663,High_spent_Medium_value_payments,429.0885657
0x175ee,Reesee,27,112030.92,9368.91,1,4,4,2,"Home Equity Loan, and Credit-Builder Loan",9,11,9.15,0,Good,1385.67,27.34374004,30 Years and 1 Months,No,151.1582993,344.260492,!@9#%8,731.4722087
0x175fa,McBriden,39,71756.2,5585.201481,0,5,8,0,,4,11,0.53,5,Good,1182.68,34.00682099,NA,No,673.4818523,46.10256771,High_spent_Large_value_payments,819.7657656
0x17606,Longstrethi,5078,36140.12,3167.676667,7,4,17,5,"Not Specified, Student Loan, Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",26,19,16.76,9,Standard,1450.7,30.36345214,13 Years and 3 Months,Yes,113.1884139,314.4428844,Low_spent_Medium_value_payments,169.1363684
0x1762a,Braden Reddallw,34,44382.88,3376.501734,7,7,1,0,,8,15,11.08,3,Good,115.63,26.16024028,22 Years and 9 Months,No,355.0715995,120.1406124,High_spent_Medium_value_payments,503.016721
0x17636,Nt,39_,102432.51,7586.673429,8,4,19,1,Not Specified,11,11,3.74,2,Standard,571.65,33.00616573,29 Years and 7 Months,No,1245.569803,592.759946,High_spent_Small_value_payments,471.0435729
0x17642,Andreas Rinkes,46,110607.09,,4,4,2,3,"Home Equity Loan, Debt Consolidation Loan, and Auto Loan",0,524,4.26,6,Good,1174.05,26.95984889,22 Years and 5 Months,No,154.8241362,,High_spent_Medium_value_payments,715.50913
0x1764e,Schneyerh,44,58918.47_,,3,3,17,3,"Student Loan, Credit-Builder Loan, and Debt Consolidation Loan",27,15,14.42,7,Standard,473.14,37.24465708,15 Years and 11 Months,Yes,123.4349388,496.0540415,Low_spent_Small_value_payments,191.3982697
0x1765a,Volcovicii,53,100555.86,8133.655,6,6,5,0,,14,9,7.78,2,_,552.69,42.40694686,16 Years and 5 Months,NM,0,285.6037007,Low_spent_Medium_value_payments,807.7617993
